gene_id	SRR518892
YKR076W	1.0
YKR077W	1.0
YKR078W	0.0
YKR079C	7.0
YKR080W	2.0
YKR081C	9.0
YKR082W	15.0
YKR083C	2.0
YKR084C	11.0
YKR085C	18.0
YKR086W	6.0
YKR087C	4.0
YKR088C	5.0
YKR089C	6.0
YKR090W	5.0
YKR091W	1.0
YKR092C	4.0
YKR093W	7.0
YKR094C	353.954
YKR095W	4.0
YKR095W-A	5.0
YKR096W	2.0
YKR097W	6.0
YKR098C	2.0
YKR099W	15.0
YKR100C	3.0
YKR101W	7.0
YKR102W	0.0
YKR103W	2.0
YKR104W	0.0
YKR105C	0.0
YKR106W	10.0
YLL001W	7.0
YLL002W	3.0
YLL003W	2.0
YLL004W	4.0
YLL005C	1.0
YLL006W	3.0
YLL006W-A	0.0
YLL007C	1.0
YLL008W	27.0
YLL009C	7.0
YLL010C	4.0
YLL011W	6.0
YLL012W	6.0
YLL013C	7.0
YLL014W	8.0
YLL015W	4.0
YLL016W	1.0
YLL017W	0.0
YLL018C	31.0
YLL018C-A	28.0
YLL019C	2.0
YLL019W-A	0.0
YLL020C	0.0
YLL021W	14.0
YLL022C	17.0
YLL023C	26.0
YLL024C	900.38
YLL025W	0.0
YLL026W	2.0
YLL027W	7.0
YLL028W	2.0
YLL029W	8.0
YLL030C	0.0
YLL031C	19.0
YLL032C	4.0
YLL033W	5.0
YLL034C	3.0
YLL035W	5.0
YLL036C	0.0
YLL037W	3.0
YLL038C	0.0
YLL039C	0.0
YLL040C	5.0
YLL041C	1.0
YLL042C	4.0
YLL043W	1.0
YLL044W	752.717
YLL045C	46.221
YLL046C	0.0
YLL047W	0.0
YLL048C	3.0
YLL049W	0.0
YLL050C	540.0
YLL051C	4.0
YLL052C	2.0
YLL053C	0.0
YLL054C	2.0
YLL055W	0.0
YLL056C	4.0
YLL057C	4.0
YLL058W	5.0
YLL059C	1.0
YLL060C	0.0
YLL061W	7.0
YLL062C	0.0
YLL063C	6.0
YLL065W	0.0
YLL066C	3.554
YLL066W-B	0.0
YLL067C	0.0
YLR001C	1.0
YLR002C	6.0
YLR003C	2.0
YLR004C	5.0
YLR005W	3.0
YLR006C	0.0
YLR007W	31.0
YLR008C	5.0
YLR009W	13.0
YLR010C	0.0
YLR011W	1.0
YLR012C	0.0
YLR013W	0.0
YLR014C	0.0
YLR015W	1.0
YLR016C	7.0
YLR017W	97.0
YLR018C	14.0
YLR019W	1.0
YLR020C	4.0
YLR021W	3.0
YLR022C	21.0
YLR023C	3.0
YLR024C	4.0
YLR025W	5.0
YLR026C	7.0
YLR027C	74.919
YLR028C	12.0
YLR029C	130.912
YLR030W	0.0
YLR031W	2.0
YLR032W	5.0
YLR033W	11.0
YLR034C	6.0
YLR035C	5.0
YLR036C	3.0
YLR037C	2.0
YLR038C	13.0
YLR039C	5.0
YLR040C	0.0
YLR041W	0.0
YLR042C	0.0
YLR043C	181.0
YLR044C	353.0
YLR045C	3.0
YLR046C	0.0
YLR047C	0.0
YLR048W	433.0
YLR049C	3.0
YLR050C	7.0
YLR051C	5.0
YLR052W	2.0
YLR053C	1.0
YLR054C	0.0
YLR055C	40.0
YLR056W	33.0
YLR057W	0.0
YLR058C	20.0
YLR059C	40.0
YLR060W	9.0
YLR061W	351.209
YLR062C	48.791
YLR063W	10.0
YLR064W	7.0
YLR065C	21.0
YLR066W	10.0
YLR067C	0.0
YLR068W	3.0
YLR069C	6.0
YLR070C	13.0
YLR071C	6.0
YLR072W	5.0
YLR073C	29.0
YLR074C	40.0
YLR075W	312.727
YLR076C	4.273
YLR077W	8.0
YLR078C	12.0
YLR079W	3.0
YLR080W	1.0
YLR081W	4.0
YLR082C	10.0
YLR083C	9.0
YLR084C	2.0
YLR085C	4.0
YLR086W	2.0
YLR087C	3.0
YLR088W	5.0
YLR089C	3.0
YLR090W	2.0
YLR091W	2.0
YLR092W	2.0
YLR093C	6.0
YLR094C	13.0
YLR095C	8.0
YLR096W	0.0
YLR097C	3.0
YLR098C	8.0
YLR099C	1.0
YLR099W-A	5.0
YLR100W	12.014
YLR101C	56.986
YLR102C	1.0
YLR103C	1.0
YLR104W	14.0
YLR105C	3.0
YLR106C	13.0
YLR107W	12.0
YLR108C	1.0
YLR109W	316.0
YLR110C	2250.0
YLR111W	0.0
YLR112W	7.0
YLR113W	12.0
YLR114C	2.0
YLR115W	0.0
YLR116W	3.0
YLR117C	5.0
YLR118C	37.0
YLR119W	9.0
YLR120C	2.0
YLR120W-A	0.0
YLR121C	9.0
YLR122C	3.0
YLR123C	0.0
YLR124W	4.0
YLR125W	0.0
YLR126C	6.0
YLR127C	22.0
YLR128W	6.0
YLR129W	15.0
YLR130C	2.0
YLR131C	4.0
YLR132C	1.0
YLR133W	0.0
YLR134W	0.0
YLR135W	0.0
YLR136C	3.0
YLR137W	2.0
YLR138W	7.0
YLR139C	4.0
YLR140W	17.0
YLR141W	23.0
YLR142W	0.0
YLR143W	7.0
YLR144C	2.0
YLR145W	11.0
YLR146C	10.0
YLR146W-A	1.0
YLR147C	10.0
YLR148W	0.0
YLR149C	0.0
YLR149C-A	0.0
YLR150W	92.0
YLR151C	13.0
YLR152C	1.0
YLR153C	23.0
YLR154C	2.0
YLR154C-G	29.0
YLR154W-A	10.0
YLR154W-B	58.0
YLR154W-C	6636.273
YLR154W-E	3842.701
YLR154W-F	1.0
YLR156W	0.0
YLR157W-D	1.0
YLR157W-E	1.0
YLR158C	137.0
YLR159C-A	0.0
YLR162W	0.0
YLR162W-A	0.0
YLR163C	2.0
YLR163W-A	0.0
YLR164W	4.0
YLR165C	13.0
YLR166C	5.0
YLR167W	231.0
YLR168C	0.0
YLR169W	2.0
YLR170C	0.0
YLR171W	71.0
YLR172C	42.0
YLR173W	5.0
YLR174W	3.0
YLR175W	219.0
YLR176C	0.0
YLR177W	4.0
YLR178C	6.0
YLR179C	19.0
YLR180W	66.0
YLR181C	11.0
YLR182W	2.0
YLR183C	1.0
YLR184W	0.0
YLR185W	473.0
YLR186W	13.0
YLR187W	1.0
YLR188W	14.0
YLR189C	0.0
YLR190W	0.0
YLR191W	14.0
YLR192C	47.0
YLR193C	4.0
YLR194C	11.0
YLR195C	21.0
YLR196W	11.0
YLR197W	42.037
YLR198C	100.963
YLR199C	5.0
YLR200W	7.0
YLR201C	9.0
YLR202C	7.0
YLR203C	28.0
YLR204W	7.0
YLR205C	0.0
YLR206W	3.0
YLR207W	1.0
YLR208W	16.0
YLR209C	17.0
YLR210W	3.0
YLR211C	1.0
YLR212C	0.0
YLR213C	8.0
YLR214W	18.0
YLR215C	7.0
YLR216C	10.283
YLR217W	12.717
YLR218C	11.0
YLR219W	0.0
YLR220W	27.0
YLR221C	7.0
YLR222C	10.0
YLR222C-A	0.0
YLR223C	7.0
YLR224W	6.0
YLR225C	0.0
YLR226W	1.0
YLR227C	13.0
YLR228C	6.0
YLR229C	1.145
YLR230W	20.855
YLR231C	9.149
YLR232W	7.851
YLR233C	0.0
YLR234W	0.0
YLR235C	0.0
YLR236C	0.0
YLR237W	2.0
YLR238W	12.0
YLR239C	16.0
YLR240W	3.0
YLR241W	1.0
YLR242C	3.0
YLR243W	3.0
YLR244C	128.0
YLR245C	9.0
YLR246W	3.0
YLR247C	1.0
YLR248W	10.0
YLR249W	60.0
YLR250W	3.0
YLR251W	3.0
YLR252W	1.0
YLR253W	7.0
YLR254C	8.0
YLR255C	1.0
YLR256W	32.0
YLR257W	5.0
YLR258W	9.0
YLR259C	61.0
YLR260W	14.0
YLR261C	1.0
YLR262C	0.0
YLR262C-A	29.0
YLR263W	5.0
YLR264C-A	6.0
YLR264W	37.0
YLR265C	9.0
YLR266C	1.0
YLR267W	3.0
YLR268W	6.0
YLR269C	17.0
YLR270W	0.0
YLR271W	5.0
YLR272C	0.0
YLR273C	0.0
YLR274W	4.0
YLR275W	3.0
YLR276C	7.0
YLR277C	1.0
YLR278C	6.0
YLR279W	2.0
YLR280C	0.0
YLR281C	0.0
YLR282C	12.766
YLR283W	8.234
YLR284C	0.0
YLR285C-A	14.0
YLR285W	14.0
YLR286C	74.409
YLR286W-A	4.591
YLR287C	8.0
YLR287C-A	242.0
YLR288C	14.0
YLR289W	1.0
YLR290C	5.0
YLR291C	10.0
YLR292C	15.0
YLR293C	94.0
YLR294C	42.0
YLR295C	8.0
YLR296W	0.0
YLR297W	0.0
YLR298C	5.0
YLR299C-A	0.0
YLR299W	4.0
YLR300W	20.0
YLR301W	18.0
YLR302C	0.0
YLR303W	8.0
YLR304C	16.0
YLR305C	12.0
YLR306W	4.0
YLR307C-A	0.0
YLR307W	0.0
YLR308W	0.0
YLR309C	86.0
YLR310C	10.0
YLR311C	1.0
YLR312C	0.0
YLR312W-A	30.0
YLR313C	0.0
YLR314C	9.0
YLR315W	7.0
YLR316C	12.0
YLR317W	0.0
YLR318W	1.0
YLR319C	2.0
YLR320W	5.0
YLR321C	9.0
YLR322W	12.0
YLR323C	7.0
YLR324W	5.0
YLR325C	269.0
YLR326W	6.0
YLR327C	0.0
YLR328W	8.0
YLR329W	0.0
YLR330W	5.0
YLR331C	1.827
YLR332W	1.173
YLR333C	77.0
YLR334C	0.0
YLR335W	24.0
YLR336C	13.0
YLR337C	4.0
YLR338W	0.0
YLR339C	3352.48
YLR340W	143.438
YLR341W	12.0
YLR342W	36.0
YLR342W-A	0.0
YLR343W	0.0
YLR344W	532.0
YLR345W	0.0
YLR346C	0.0
YLR347C	11.0
YLR347W-A	0.0
YLR348C	15.147
YLR349W	27.853
YLR350W	2.0
YLR351C	14.0
YLR352W	5.0
YLR353W	13.0
YLR354C	21.0
YLR355C	166.0
YLR356W	6.0
YLR357W	4.0
YLR358C	0.0
YLR359W	12.0
YLR360W	5.0
YLR361C	11.0
YLR361C-A	7.0
YLR362W	1.0
YLR363C	3.0
YLR363W-A	6.0
YLR364C-A	0.0
YLR364W	7.0
YLR365W	0.0
YLR366W	0.0
YLR367W	30.0
YLR368W	1.0
YLR369W	0.0
YLR370C	79.0
YLR371W	14.0
YLR372W	34.0
YLR373C	0.0
YLR374C	20.999
YLR375W	1.001
YLR376C	0.0
YLR377C	1.0
YLR378C	6.078
YLR379W	4.922
YLR380W	11.0
YLR381W	2.0
YLR382C	0.0
YLR383W	1.0
YLR384C	12.0
YLR385C	0.0
YLR386W	7.0
YLR387C	2.0
YLR388W	60.0
YLR389C	3.0
YLR390W	18.0
YLR390W-A	121.0
YLR392C	2.0
YLR393W	0.0
YLR394W	7.0
YLR395C	12.0
YLR396C	1.0
YLR397C	9.0
YLR398C	11.0
YLR399C	70.0
YLR399W-A	0.0
YLR400W	16.0
YLR401C	8.0
YLR402W	2.0
YLR403W	0.0
YLR404W	4.0
YLR405W	13.0
YLR406C	212.0
YLR406C-A	1.0
YLR407W	9.0
YLR408C	4.0
YLR409C	5.0
YLR410W	1.0
YLR411W	10.0
YLR412C-A	0.0
YLR412W	2.0
YLR413W	42.0
YLR414C	11.0
YLR415C	0.0
YLR416C	0.0
YLR417W	0.0
YLR418C	7.0
YLR419W	1.0
YLR420W	13.0
YLR421C	57.0
YLR422W	6.0
YLR423C	1.0
YLR424W	0.0
YLR425W	2.0
YLR426W	5.0
YLR427W	0.0
YLR428C	13.0
YLR429W	8.0
YLR430W	6.0
YLR431C	1.0
YLR432W	19.725
YLR433C	6.0
YLR434C	70.0
YLR435W	14.0
YLR436C	2.0
YLR437C	14.0
YLR437C-A	27.998
YLR438C-A	14.0
YLR438W	2.002
YLR439W	4.0
YLR440C	21.0
YLR441C	136.0
YLR442C	0.0
YLR443W	1.0
YLR444C	0.0
YLR445W	0.0
YLR446W	25.0
YLR447C	410.0
YLR448W	153.0
YLR449W	10.0
YLR450W	12.0
YLR451W	3.0
YLR452C	0.0
YLR453C	0.0
YLR454W	2.0
YLR455W	5.0
YLR456W	3.0
YLR457C	2.0
YLR458W	0.0
YLR459W	2.0
YLR460C	0.0
YLR461W	0.0
YLR462W	0.0
YLR463C	0.0
YLR465C	0.0
YLR466C-B	0.0
YLR466W	30.25
YLR467C-A	0.0
YML001W	21.0
YML002W	6.0
YML003W	0.0
YML004C	30.0
YML005W	6.0
YML006C	6.0
YML007C-A	0.0
YML007W	12.0
YML008C	40.0
YML009C	5.0
YML009C-A	2.0
YML009W-B	0.0
YML010W	8.0
YML011C	2.0
YML012C-A	0.0
YML012W	216.988
YML013W	8.012
YML014W	5.0
YML015C	5.0
YML016C	0.0
YML017W	0.0
YML018C	0.0
YML019W	10.0
YML020W	2.0
YML021C	11.0
YML022W	41.0
YML023C	2.0
YML024W	35.0
YML025C	6.0
YML026C	255.717
YML027W	4.0
YML028W	1242.001
YML029W	10.0
YML030W	4.0
YML031C-A	4.934
YML031W	14.066
YML032C	0.0
YML034C-A	3.996
YML034W	1.004
YML035C	12.0
YML036W	4.0
YML037C	0.0
YML038C	7.0
YML041C	1.0
YML042W	3.0
YML043C	3.0
YML046W	0.0
YML047C	0.0
YML047W-A	0.0
YML048W	3.0
YML049C	10.0
YML050W	1.0
YML051W	2.0
YML052W	6.0
YML053C	6.0
YML054C	0.0
YML054C-A	0.0
YML055W	25.0
YML056C	34.275
YML057C-A	1.0
YML057W	8.0
YML058W	46.0
YML058W-A	0.0
YML059C	10.0
YML060W	5.0
YML061C	1.0
YML062C	6.0
YML063W	161.0
YML064C	1.0
YML065W	2.0
YML066C	0.0
YML067C	50.0
YML068W	0.0
YML069W	16.0
YML070W	11.0
YML071C	6.0
YML072C	15.0
YML073C	1739.486
YML074C	188.0
YML075C	19.0
YML076C	1.0
YML077W	4.0
YML078W	32.0
YML079W	26.0
YML080W	5.0
YML081C-A	30.0
YML081W	7.0
YML082W	9.0
YML083C	3.0
YML084W	0.0
YML085C	26.0
YML086C	5.0
YML087C	3.0
YML088W	2.0
YML089C	0.0
YML090W	0.0
YML091C	0.0
YML092C	17.0
YML093W	17.0
YML094C-A	0.0
YML094W	7.0
YML095C	11.0
YML096W	5.0
YML097C	8.0
YML098W	8.0
YML099C	2.564
YML099W-A	1.436
YML100W	4.0
YML100W-A	0.0
YML101C	2.0
YML101C-A	2.85
YML102W	40.15
YML103C	18.0
YML104C	10.0
YML105C	10.0
YML106W	30.0
YML107C	14.0
YML108W	10.0
YML109W	0.0
YML110C	16.0
YML111W	0.0
YML112W	7.0
YML113W	6.0
YML114C	3.0
YML115C	13.0
YML116W	4.0
YML116W-A	0.0
YML117W	16.0
YML118W	1.0
YML119W	3.0
YML120C	1.0
YML121W	3.0
YML122C	0.0
YML123C	86.0
YML124C	2.0
YML125C	99.0
YML126C	9.0
YML127W	0.0
YML128C	0.0
YML129C	17.0
YML130C	2.0
YML131W	4.0
YML132W	26.79
YML133C	0.0
YMR001C	3.0
YMR001C-A	1.0
YMR002W	31.0
YMR003W	3.0
YMR004W	3.0
YMR005W	1.0
YMR006C	6.0
YMR007W	0.0
YMR008C	6.0
YMR009W	8.0
YMR010W	9.0
YMR011W	31.0
YMR012W	2.0
YMR013C	6.0
YMR013C-A	0.0
YMR013W-A	0.0
YMR014W	13.0
YMR015C	6.0
YMR016C	5.0
YMR017W	1.0
YMR018W	0.0
YMR019W	12.0
YMR020W	2.0
YMR021C	10.0
YMR022W	25.0
YMR023C	3.0
YMR024W	16.0
YMR025W	0.0
YMR026C	1.0
YMR027W	12.0
YMR028W	15.0
YMR029C	0.0
YMR030W	0.0
YMR030W-A	4.0
YMR031C	14.0
YMR031W-A	16.0
YMR032W	3.0
YMR033W	12.0
YMR034C	1.0
YMR035W	4.0
YMR036C	0.0
YMR037C	2.0
YMR038C	18.0
YMR039C	20.0
YMR040W	7.0
YMR041C	0.0
YMR042W	7.0
YMR043W	4.0
YMR044W	6.0
YMR046W-A	0.0
YMR047C	7.0
YMR048W	1.0
YMR049C	16.0
YMR052C-A	20.0
YMR052W	10.0
YMR053C	2.0
YMR054W	13.0
YMR055C	6.0
YMR056C	24.0
YMR057C	0.0
YMR058W	21.0
YMR059W	1.0
YMR060C	2.0
YMR061W	4.0
YMR062C	16.0
YMR063W	0.0
YMR064W	12.0
YMR065W	7.0
YMR066W	2.0
YMR067C	2.0
YMR068W	0.0
YMR069W	4.0
YMR070W	2.0
YMR071C	5.0
YMR072W	9.0
YMR073C	2.0
YMR074C	64.0
YMR075C-A	0.0
YMR075W	4.0
YMR076C	1.0
YMR077C	0.0
YMR078C	3.0
YMR079W	21.0
YMR080C	3.0
YMR081C	0.0
YMR082C	0.0
YMR083W	82.0
YMR084W	0.0
YMR085W	0.0
YMR086C-A	0.0
YMR086W	0.0
YMR087W	1.0
YMR088C	7.0
YMR089C	10.0
YMR090W	10.0
YMR091C	13.0
YMR092C	4.0
YMR093W	8.0
YMR094W	0.0
YMR095C	0.0
YMR096W	3.0
YMR097C	7.0
YMR098C	3.0
YMR099C	21.0
YMR100W	5.0
YMR101C	1.0
YMR102C	4.0
YMR103C	2.0
YMR104C	5.0
YMR105C	5.0
YMR105W-A	0.0
YMR106C	3.0
YMR107W	0.0
YMR108W	16.0
YMR109W	10.0
YMR110C	1.0
YMR111C	2.0
YMR112C	66.0
YMR113W	0.0
YMR114C	13.0
YMR115W	9.0
YMR116C	146.0
YMR117C	2.0
YMR118C	5.0
YMR119W	9.0
YMR119W-A	2.0
YMR120C	12.0
YMR121C	13.088
YMR122C	1.0
YMR122W-A	18.0
YMR123W	9.0
YMR124W	1.0
YMR125W	14.0
YMR126C	13.0
YMR127C	2.0
YMR128W	3.0
YMR129W	5.0
YMR130W	1.0
YMR131C	12.0
YMR132C	6.0
YMR133W	5.0
YMR134W	1.0
YMR135C	5.0
YMR135W-A	11.0
YMR136W	3.0
YMR137C	3.0
YMR138W	13.0
YMR139W	2.0
YMR140W	4.0
YMR141C	0.0
YMR141W-A	2.0
YMR142C	1595.0
YMR143W	297.0
YMR144W	1.0
YMR145C	17.0
YMR146C	83.0
YMR147W	0.0
YMR148W	2.0
YMR149W	0.0
YMR150C	0.0
YMR151W	1.0
YMR152W	2.0
YMR153C-A	0.0
YMR153W	6.0
YMR154C	2.0
YMR155W	10.0
YMR156C	12.0
YMR157C	8.0
YMR158C-A	0.0
YMR158W	12.0
YMR158W-B	0.0
YMR159C	1.0
YMR160W	3.0
YMR161W	25.0
YMR162C	3.0
YMR163C	8.0
YMR164C	1.0
YMR165C	16.0
YMR166C	2.0
YMR167W	1.0
YMR168C	0.0
YMR169C	18.73
YMR170C	2.27
YMR171C	9.0
YMR172C-A	0.0
YMR172W	1.0
YMR173W	5.0
YMR173W-A	7.0
YMR174C	3.0
YMR175W	1.0
YMR175W-A	0.0
YMR176W	7.0
YMR177W	14.0
YMR178W	28.0
YMR179W	0.0
YMR180C	4.0
YMR181C	0.0
YMR182C	2.0
YMR182W-A	0.0
YMR183C	11.0
YMR184W	1.0
YMR185W	11.0
YMR186W	132.0
YMR187C	4.0
YMR188C	7.0
YMR189W	14.0
YMR190C	4.0
YMR191W	0.0
YMR192W	1.0
YMR193C-A	76.0
YMR193W	7.0
YMR194C-A	1.0
YMR194C-B	5.0
YMR194W	267.046
YMR195W	13.0
YMR196W	0.0
YMR197C	1.0
YMR198W	2.0
YMR199W	4.0
YMR200W	15.0
YMR201C	1.0
YMR202W	34.0
YMR203W	14.0
YMR204C	2.0
YMR205C	6.0
YMR206W	1.0
YMR207C	1.0
YMR208W	17.0
YMR209C	17.0
YMR210W	11.0
YMR211W	4.0
YMR212C	5.0
YMR213W	1.0
YMR214W	4.0
YMR215W	31.0
YMR216C	13.0
YMR217W	16.0
YMR218C	0.0
YMR219W	0.0
YMR220W	7.0
YMR221C	50.0
YMR222C	2.0
YMR223W	3.0
YMR224C	1.0
YMR225C	31.0
YMR226C	30.0
YMR227C	6.0
YMR228W	8.0
YMR229C	88.0
YMR230W	169.999
YMR230W-A	0.0
YMR231W	1.0
YMR232W	0.0
YMR233W	3.0
YMR234W	3.0
YMR235C	3.0
YMR236W	31.0
YMR237W	3.0
YMR238W	11.0
YMR239C	4.0
YMR240C	10.0
YMR241W	20.0
YMR242C	918.0
YMR242W-A	0.0
YMR243C	15.0
YMR244C-A	0.0
YMR244W	0.0
YMR245W	54.0
YMR246W	57.0
YMR247C	5.0
YMR247W-A	0.0
YMR250W	0.0
YMR251W	0.0
YMR251W-A	110.0
YMR252C	1.0
YMR253C	2.0
YMR254C	1.0
YMR255W	16.0
YMR256C	11.0
YMR257C	1.0
YMR258C	4.0
YMR259C	5.0
YMR260C	70.0
YMR261C	3.0
YMR262W	1.0
YMR263W	9.0
YMR264W	15.0
YMR265C	5.0
YMR266W	1.0
YMR267W	2.0
YMR268C	6.0
YMR269W	25.0
YMR270C	2.0
YMR271C	1.0
YMR272C	12.0
YMR272W-A	0.0
YMR272W-B	0.0
YMR273C	4.0
YMR274C	4.0
YMR275C	2.0
YMR276W	19.0
YMR277W	7.0
YMR278W	2.0
YMR279C	2.0
YMR280C	4.0
YMR281W	9.0
YMR282C	4.0
YMR283C	14.0
YMR284W	1.0
YMR285C	10.0
YMR286W	2.0
YMR287C	1.0
YMR288W	6.0
YMR289W	3.0
YMR290C	4.0
YMR290W-A	16.0
YMR291W	7.0
YMR292W	49.0
YMR293C	5.0
YMR294W	0.0
YMR294W-A	58.152
YMR295C	39.848
YMR296C	19.0
YMR297W	20.0
YMR298W	10.0
YMR299C	10.0
YMR300C	5.0
YMR301C	4.0
YMR302C	5.0
YMR303C	4.107
YMR304C-A	52.0
YMR304W	0.0
YMR305C	17.0
YMR306C-A	0.0
YMR306W	3.0
YMR307C-A	0.0
YMR307W	58.0
YMR308C	11.0
YMR309C	3.0
YMR310C	15.0
YMR311C	1.0
YMR312W	5.0
YMR313C	1.0
YMR314W	51.0
YMR315W	15.0
YMR315W-A	0.0
YMR316C-A	6.0
YMR316C-B	0.0
YMR316W	10.0
YMR317W	2.0
YMR318C	48.0
YMR319C	22.0
YMR320W	0.0
YMR321C	0.0
YMR322C	0.0
YMR323W	0.0
YMR324C	0.0
YMR325W	0.0
YMR326C	0.0
YNL001W	5.0
YNL002C	50.0
YNL003C	16.0
YNL004W	12.0
YNL005C	5.0
YNL006W	7.0
YNL007C	20.0
YNL008C	8.0
YNL009W	7.0
YNL010W	199.0
YNL011C	4.0
YNL012W	0.0
YNL013C	0.0
YNL014W	1.0
YNL015W	0.0
YNL016W	162.0
YNL017C	0.0
YNL018C	1.0
YNL019C	6.0
YNL020C	7.0
YNL021W	1.0
YNL022C	17.0
YNL023C	1.0
YNL024C	9.0
YNL024C-A	8.0
YNL025C	3.0
YNL026W	10.0
YNL027W	5.0
YNL028W	4.0
YNL029C	3.0
YNL030W	301.062
YNL031C	350.0
YNL032W	7.0
YNL033W	1.0
YNL034W	1.0
YNL035C	0.0
YNL036W	19.0
YNL037C	4.0
YNL038W	6.0
YNL039W	3.0
YNL040W	7.0
YNL041C	14.0
YNL042W	5.0
YNL042W-B	0.0
YNL043C	12.051
YNL044W	40.949
YNL045W	5.0
YNL046W	21.0
YNL047C	5.0
YNL048W	2.0
YNL049C	7.0
YNL050C	5.0
YNL051W	0.0
YNL052W	22.0
YNL053W	18.0
YNL054W	8.0
YNL055C	42.0
YNL056W	15.0
YNL057W	8.909
YNL058C	1.091
YNL059C	3.0
YNL061W	1.0
YNL062C	17.0
YNL063W	13.0
YNL064C	29.0
YNL065W	2.0
YNL066W	31.0
YNL067W	45.0
YNL067W-A	0.0
YNL067W-B	0.0
YNL068C	6.0
YNL069C	369.0
YNL070W	13.0
YNL071W	33.0
YNL072W	7.0
YNL073W	1.0
YNL074C	4.0
YNL075W	9.0
YNL076W	3.0
YNL077W	2.0
YNL078W	4.0
YNL079C	27.0
YNL080C	2.0
YNL081C	2.0
YNL082W	3.0
YNL083W	6.0
YNL084C	6.0
YNL085W	8.0
YNL086W	3.0
YNL087W	4.001
YNL088W	25.0
YNL089C	0.0
YNL090W	4.0
YNL091W	45.0
YNL092W	1.0
YNL093W	0.0
YNL094W	8.0
YNL095C	3.0
YNL096C	110.0
YNL097C	2.01
YNL097C-B	0.0
YNL097W-A	0.99
YNL098C	2.0
YNL099C	6.0
YNL100W	2.0
YNL101W	0.0
YNL102W	10.0
YNL103W	1.0
YNL103W-A	0.0
YNL104C	78.0
YNL105W	0.0
YNL106C	1.0
YNL107W	0.0
YNL108C	17.697
YNL109W	1.303
YNL110C	64.0
YNL111C	12.0
YNL112W	22.0
YNL113W	1.019
YNL114C	77.981
YNL115C	1.0
YNL116W	5.0
YNL117W	1.0
YNL118C	27.0
YNL119W	6.491
YNL120C	14.509
YNL121C	14.0
YNL122C	33.0
YNL123W	11.0
YNL124W	0.0
YNL125C	5.0
YNL126W	1.0
YNL127W	5.0
YNL128W	2.0
YNL129W	6.0
YNL130C	28.0
YNL130C-A	0.0
YNL131W	32.0
YNL132W	11.0
YNL133C	8.0
YNL134C	26.0
YNL135C	159.0
YNL136W	9.0
YNL137C	4.0
YNL138W	13.0
YNL138W-A	4.0
YNL139C	0.0
YNL140C	4.0
YNL141W	20.0
YNL142W	0.0
YNL143C	17.0
YNL144C	0.0
YNL144W-A	0.0
YNL145W	0.0
YNL146C-A	0.0
YNL146W	0.0
YNL147W	10.0
YNL148C	5.0
YNL149C	22.033
YNL150W	77.967
YNL151C	8.0
YNL152W	0.0
YNL153C	26.0
YNL154C	16.0
YNL155W	0.0
YNL156C	5.0
YNL157W	4.0
YNL158W	2.0
YNL159C	0.0
YNL160W	9.0
YNL161W	8.0
YNL162W	65.504
YNL162W-A	6.0
YNL163C	7.0
YNL164C	17.0
YNL165W	5.0
YNL166C	5.0
YNL167C	1.0
YNL168C	20.0
YNL169C	9.38
YNL170W	9.62
YNL171C	0.0
YNL172W	0.0
YNL173C	3.0
YNL174W	13.892
YNL175C	1.108
YNL176C	4.0
YNL177C	41.0
YNL178W	3028.811
YNL179C	9.0
YNL180C	6.0
YNL181W	3.0
YNL182C	8.0
YNL183C	3.0
YNL184C	20.956
YNL185C	4.044
YNL186W	5.0
YNL187W	0.0
YNL188W	1.0
YNL189W	24.0
YNL190W	17.0
YNL191W	0.0
YNL192W	2.0
YNL193W	4.0
YNL194C	0.0
YNL195C	8.0
YNL196C	5.0
YNL197C	5.0
YNL198C	5.0
YNL199C	3.0
YNL200C	2.0
