gene_id	SRR518892
YNL201C	0.0
YNL202W	0.0
YNL203C	3.0
YNL204C	0.0
YNL205C	0.0
YNL206C	7.0
YNL207W	12.0
YNL208W	154.0
YNL209W	142.487
YNL210W	48.0
YNL211C	6.0
YNL212W	32.0
YNL213C	15.0
YNL214W	6.0
YNL215W	20.0
YNL216W	3.0
YNL217W	8.0
YNL218W	4.0
YNL219C	0.0
YNL220W	20.0
YNL221C	9.0
YNL222W	12.0
YNL223W	8.0
YNL224C	4.0
YNL225C	0.0
YNL226W	5.97
YNL227C	8.03
YNL228W	0.0
YNL229C	6.0
YNL230C	0.0
YNL231C	8.0
YNL232W	13.0
YNL233W	6.0
YNL234W	0.0
YNL235C	7.0
YNL236W	15.0
YNL237W	4.0
YNL238W	2.0
YNL239W	11.0
YNL240C	19.0
YNL241C	8.0
YNL242W	1.0
YNL243W	6.0
YNL244C	41.0
YNL245C	20.0
YNL246W	44.0
YNL247W	12.0
YNL248C	14.0
YNL249C	4.0
YNL250W	0.0
YNL251C	17.0
YNL252C	6.0
YNL253W	1.0
YNL254C	6.0
YNL255C	36.0
YNL256W	8.0
YNL257C	5.0
YNL258C	15.0
YNL259C	3.0
YNL260C	4.0
YNL261W	4.0
YNL262W	12.0
YNL263C	1.0
YNL264C	13.0
YNL265C	5.0
YNL266W	0.0
YNL267W	3.0
YNL268W	11.0
YNL269W	1.0
YNL270C	0.0
YNL271C	4.0
YNL272C	0.0
YNL273W	2.0
YNL274C	5.0
YNL275W	12.0
YNL276C	0.0
YNL277W	7.0
YNL277W-A	0.0
YNL278W	1.0
YNL279W	1.0
YNL280C	21.0
YNL281W	2.0
YNL282W	1.0
YNL283C	15.0
YNL284C	37.0
YNL285W	0.0
YNL286W	2.0
YNL287W	4.0
YNL288W	5.0
YNL289W	9.0
YNL290W	6.0
YNL291C	1.0
YNL292W	5.0
YNL293W	6.0
YNL294C	12.0
YNL295W	1.0
YNL296W	0.0
YNL297C	8.0
YNL298W	1.0
YNL299W	7.0
YNL300W	13.0
YNL301C	292.457
YNL302C	583.999
YNL303W	117.0
YNL304W	1.0
YNL305C	6.0
YNL306W	5.0
YNL307C	7.0
YNL308C	221.0
YNL309W	1.0
YNL310C	8.0
YNL311C	3.0
YNL312W	17.0
YNL313C	3.0
YNL314W	4.0
YNL315C	1.0
YNL316C	1.0
YNL317W	6.0
YNL318C	0.0
YNL319W	5.0
YNL320W	11.0
YNL321W	2.0
YNL322C	11.0
YNL323W	8.0
YNL324W	0.0
YNL325C	0.0
YNL326C	1.0
YNL327W	33.0
YNL328C	0.0
YNL329C	3.0
YNL330C	8.0
YNL331C	16.0
YNL332W	0.0
YNL333W	0.5
YNL334C	1.5
YNL335W	0.0
YNL336W	0.0
YNL337W	0.0
YNL338W	0.0
YNL339C	0.0
YNR001C	27.0
YNR001W-A	0.0
YNR002C	3.0
YNR003C	12.0
YNR003W-A	0.0
YNR004W	1.0
YNR005C	1.0
YNR006W	1.0
YNR007C	4.0
YNR008W	3.0
YNR009W	2.0
YNR010W	5.0
YNR011C	6.0
YNR012W	3.0
YNR013C	30.0
YNR014W	0.0
YNR015W	7.0
YNR016C	33.0
YNR017W	15.0
YNR018W	31.0
YNR019W	3.0
YNR020C	19.0
YNR021W	14.0
YNR022C	7.0
YNR023W	2.0
YNR024W	30.927
YNR025C	27.073
YNR026C	3.0
YNR027W	2.0
YNR028W	7.0
YNR029C	9.0
YNR030W	14.0
YNR031C	8.0
YNR032C-A	26.0
YNR032W	14.0
YNR033W	3.0
YNR034W	6.0
YNR034W-A	1.0
YNR035C	16.0
YNR036C	6.0
YNR037C	3.0
YNR038W	9.0
YNR039C	1.0
YNR040W	10.0
YNR041C	4.419
YNR042W	4.581
YNR043W	33.0
YNR044W	2.0
YNR045W	4.0
YNR046W	41.0
YNR047W	3.0
YNR048W	1.0
YNR049C	7.0
YNR050C	13.0
YNR051C	7.0
YNR052C	12.0
YNR053C	16.0
YNR054C	30.0
YNR055C	7.0
YNR056C	1.0
YNR057C	3.0
YNR058W	0.0
YNR059W	5.0
YNR060W	1.0
YNR061C	27.0
YNR062C	0.0
YNR063W	3.0
YNR064C	11.0
YNR065C	1.0
YNR066C	0.0
YNR067C	14.0
YNR068C	0.0
YNR069C	0.0
YNR070W	3.0
YNR071C	1.0
YNR072W	0.0
YNR073C	3.0
YNR074C	0.0
YNR075C-A	0.0
YNR075W	4.0
YNR076W	0.0
YNR077C	0.0
YOL001W	3.0
YOL002C	36.0
YOL003C	5.0
YOL004W	2.0
YOL005C	25.0
YOL006C	16.0
YOL007C	4.0
YOL008W	2.0
YOL009C	2.0
YOL010W	20.0
YOL011W	1.0
YOL012C	21.0
YOL013C	3.0
YOL013W-A	0.0
YOL013W-B	0.0
YOL014W	3.0
YOL015W	0.0
YOL016C	22.0
YOL017W	1.0
YOL018C	5.0
YOL019W	3.0
YOL019W-A	0.0
YOL020W	8.0
YOL021C	14.0
YOL022C	4.0
YOL023W	0.0
YOL024W	0.0
YOL025W	0.0
YOL026C	19.0
YOL027C	0.0
YOL028C	4.0
YOL029C	1.0
YOL030W	7.0
YOL031C	6.0
YOL032W	1.0
YOL033W	2.0
YOL034W	7.0
YOL035C	0.0
YOL036W	2.0
YOL037C	0.0
YOL038C-A	0.0
YOL038W	48.0
YOL039W	762.0
YOL040C	143.373
YOL041C	9.0
YOL042W	0.0
YOL043C	2.0
YOL044W	3.0
YOL045W	2.0
YOL046C	0.0
YOL047C	2.0
YOL048C	6.0
YOL049W	4.0
YOL050C	0.0
YOL051W	3.0
YOL052C	1.0
YOL052C-A	0.0
YOL053W	11.0
YOL054W	2.0
YOL055C	4.0
YOL056W	0.0
YOL057W	8.0
YOL058W	71.0
YOL059W	26.0
YOL060C	2.0
YOL061W	28.0
YOL062C	8.0
YOL063C	3.0
YOL064C	10.0
YOL065C	2.0
YOL066C	1.0
YOL067C	7.0
YOL068C	15.0
YOL069W	0.0
YOL070C	5.0
YOL071W	8.0
YOL072W	1.0
YOL073C	1.0
YOL075C	2.0
YOL076W	2.0
YOL077C	43.0
YOL077W-A	5.0
YOL078W	7.0
YOL079W	4.953
YOL080C	2.047
YOL081W	4.0
YOL082W	2.0
YOL083C-A	0.0
YOL083W	3.0
YOL084W	0.0
YOL085C	0.0
YOL085W-A	0.0
YOL086C	2719.881
YOL086W-A	0.0
YOL087C	3.0
YOL088C	3.0
YOL089C	1.0
YOL090W	1.0
YOL091W	2.0
YOL092W	24.0
YOL093W	5.0
YOL094C	3.0
YOL095C	0.0
YOL096C	1.0
YOL097C	41.0
YOL097W-A	0.0
YOL098C	11.0
YOL099C	0.0
YOL100W	4.0
YOL101C	10.0
YOL102C	5.0
YOL103W	6.0
YOL104C	0.0
YOL105C	2.0
YOL106W	1.0
YOL107W	4.0
YOL108C	6.0
YOL109W	12.0
YOL110W	8.0
YOL111C	11.0
YOL112W	16.0
YOL113W	4.0
YOL114C	0.0
YOL115W	8.0
YOL116W	5.0
YOL117W	2.0
YOL118C	5.0
YOL119C	26.0
YOL120C	1425.191
YOL121C	843.882
YOL122C	13.0
YOL123W	14.0
YOL124C	24.0
YOL125W	2.0
YOL126C	4.0
YOL127W	261.0
YOL128C	11.0
YOL129W	92.0
YOL130W	0.0
YOL131W	0.0
YOL132W	5.0
YOL133W	0.0
YOL134C	43.0
YOL135C	9.0
YOL136C	9.0
YOL137W	11.0
YOL138C	13.0
YOL139C	32.0
YOL140W	3.0
YOL141W	0.0
YOL142W	4.0
YOL143C	22.0
YOL144W	3.0
YOL145C	5.0
YOL146W	0.0
YOL147C	14.0
YOL148C	0.0
YOL149W	0.0
YOL150C	0.0
YOL151W	2.0
YOL152W	2.0
YOL154W	2.0
YOL155C	0.0
YOL155W-A	0.0
YOL156W	1.0
YOL157C	1.5
YOL158C	6.0
YOL159C	4.0
YOL159C-A	6.0
YOL160W	0.0
YOL161C	0.0
YOL162W	0.0
YOL163W	0.0
YOL164W	9.0
YOL164W-A	0.0
YOL165C	0.0
YOL166C	0.0
YOL166W-A	0.0
YOR001W	5.0
YOR002W	2.0
YOR003W	15.0
YOR004W	10.0
YOR005C	4.0
YOR006C	8.0
YOR007C	31.0
YOR008C	0.0
YOR008C-A	0.0
YOR008W-B	0.0
YOR009W	0.0
YOR010C	2.0
YOR011W	1.0
YOR011W-A	0.0
YOR012W	5.437
YOR013W	21.563
YOR014W	1.0
YOR015W	0.0
YOR016C	16.0
YOR017W	0.0
YOR018W	14.0
YOR019W	11.0
YOR020C	32.0
YOR020W-A	6.0
YOR021C	12.0
YOR022C	1.0
YOR023C	5.0
YOR024W	0.0
YOR025W	11.0
YOR026W	13.0
YOR027W	15.0
YOR028C	1.0
YOR029W	0.0
YOR030W	2.0
YOR032C	6.0
YOR032W-A	0.0
YOR033C	5.0
YOR034C	11.0
YOR034C-A	0.0
YOR035C	6.0
YOR036W	5.0
YOR037W	1.0
YOR038C	2.0
YOR039W	9.0
YOR040W	0.0
YOR041C	25.967
YOR042W	3.033
YOR043W	25.0
YOR044W	1.0
YOR045W	28.0
YOR046C	26.0
YOR047C	8.0
YOR048C	8.0
YOR049C	1.0
YOR050C	0.0
YOR051C	2.0
YOR052C	1.0
YOR053W	0.0
YOR054C	2.0
YOR055W	0.0
YOR056C	17.0
YOR057W	1.0
YOR058C	2.0
YOR059C	0.0
YOR060C	1.0
YOR061W	19.0
YOR062C	2.0
YOR063W	966.856
YOR064C	11.0
YOR065W	5.0
YOR066W	0.0
YOR067C	8.0
YOR068C	0.0
YOR069W	7.0
YOR070C	8.0
YOR071C	2.0
YOR072W	0.0
YOR072W-A	0.0
YOR072W-B	0.0
YOR073W	2.0
YOR073W-A	6.989
YOR074C	2.011
YOR075W	11.0
YOR076C	0.0
YOR077W	0.0
YOR078W	13.0
YOR079C	5.0
YOR080W	1.0
YOR081C	1.0
YOR082C	2.0
YOR083W	4.0
YOR084W	3.0
YOR085W	14.0
YOR086C	1.0
YOR087W	1.0
YOR089C	0.0
YOR090C	2.0
YOR091W	30.0
YOR092W	11.0
YOR093C	2.0
YOR094W	3.0
YOR095C	13.0
YOR096W	411.101
YOR097C	13.0
YOR098C	7.0
YOR099W	4.0
YOR100C	2.0
YOR101W	10.0
YOR102W	33.721
YOR103C	68.279
YOR104W	4.0
YOR105W	0.0
YOR106W	1.0
YOR107W	1.0
YOR108C-A	1.736
YOR108W	20.264
YOR109W	7.0
YOR110W	0.0
YOR111W	5.0
YOR112W	2.0
YOR113W	0.0
YOR114W	0.0
YOR115C	10.0
YOR116C	7.0
YOR117W	10.0
YOR118W	2.0
YOR119C	8.0
YOR120W	0.0
YOR121C	1.0
YOR122C	732.0
YOR123C	2.0
YOR124C	4.0
YOR125C	6.0
YOR126C	9.0
YOR127W	2.0
YOR128C	7.0
YOR129C	5.0
YOR130C	12.0
YOR131C	5.0
YOR132W	1.0
YOR133W	19.303
YOR134W	4.0
YOR135C	24.892
YOR136W	12.108
YOR137C	1.0
YOR138C	5.0
YOR139C	0.0
YOR140W	9.0
YOR141C	5.0
YOR142W	2.0
YOR143C	7.0
YOR144C	0.0
YOR145C	5.444
YOR146W	8.556
YOR147W	4.0
YOR148C	8.0
YOR149C	6.0
YOR150W	27.0
YOR151C	27.0
YOR152C	2.0
YOR153W	16.0
YOR154W	0.0
YOR155C	6.0
YOR156C	2.0
YOR157C	34.0
YOR158W	4.0
YOR159C	8.0
YOR160W	2.0
YOR161C	1.0
YOR161C-C	0.0
YOR161W-A	0.0
YOR161W-B	0.0
YOR162C	9.0
YOR163W	25.0
YOR164C	12.0
YOR165W	8.0
YOR166C	1.0
YOR167C	111.0
YOR168W	4.0
YOR169C	1.0
YOR170W	0.0
YOR171C	1.0
YOR172W	0.0
YOR173W	1.0
YOR174W	10.0
YOR175C	11.0
YOR176W	2.0
YOR177C	1.0
YOR178C	6.0
YOR179C	2.0
YOR180C	0.0
YOR181W	3.0
YOR182C	273.002
YOR183W	0.0
YOR184W	7.0
YOR185C	5.0
YOR186C-A	0.0
YOR186W	2.0
YOR187W	15.0
YOR188W	17.0
YOR189W	6.0
YOR190W	2.0
YOR191W	1.0
YOR192C	0.0
YOR192C-C	2.0
YOR193W	11.0
YOR194C	75.0
YOR195W	3.0
YOR196C	4.0
YOR197W	16.0
YOR198C	5.0
YOR199W	17.0
YOR200W	1.599
YOR201C	11.401
YOR202W	53.0
YOR203W	51.0
YOR204W	6.0
YOR205C	2.0
YOR206W	10.0
YOR207C	7.0
YOR208W	1.0
YOR209C	4.0
YOR210W	11.0
YOR211C	6.0
YOR212W	18.0
YOR213C	8.0
YOR214C	0.0
YOR215C	9.0
YOR216C	1.0
YOR217W	8.0
YOR218C	0.0
YOR219C	2.0
YOR220W	5.0
YOR221C	5.0
YOR222W	14.0
YOR223W	2.0
YOR224C	90.0
YOR225W	43.0
YOR226C	16.0
YOR227W	3.0
YOR228C	2.0
YOR229W	5.0
YOR230W	39.0
YOR231C-A	0.0
YOR231W	0.0
YOR232W	13.0
YOR233W	0.0
YOR234C	366.0
YOR235W	0.0
YOR236W	5.0
YOR237W	0.0
YOR238W	4.0
YOR239W	32.0
YOR241W	18.0
YOR242C	0.0
YOR243C	12.0
YOR244W	5.0
YOR245C	2.0
YOR246C	17.0
YOR247W	8.0
YOR248W	0.0
YOR249C	0.0
YOR250C	5.0
YOR251C	7.0
YOR252W	29.0
YOR253W	30.0
YOR254C	28.0
YOR255W	0.0
YOR256C	0.0
YOR257W	2.0
YOR258W	6.0
YOR259C	28.0
YOR260W	20.0
YOR261C	4.0
YOR262W	11.0
YOR263C	7.863
YOR264W	10.137
YOR265W	12.0
YOR266W	2.0
YOR267C	18.0
YOR268C	0.0
YOR269W	3.0
YOR270C	9.0
YOR271C	12.0
YOR272W	25.0
YOR273C	3.0
YOR274W	4.0
YOR275C	1.0
YOR276W	8.33
YOR277C	3.67
YOR278W	3.0
YOR279C	7.0
YOR280C	4.0
YOR281C	2.001
YOR282W	43.999
YOR283W	3.0
YOR284W	5.0
YOR285W	34.0
YOR286W	28.0
YOR287C	6.0
YOR288C	3.0
YOR289W	3.0
YOR290C	10.0
YOR291W	2.0
YOR292C	1.0
YOR293C-A	0.0
YOR293W	828.0
YOR294W	2.0
YOR295W	2.0
YOR296W	2.0
YOR297C	17.0
YOR298C-A	23.0
YOR298W	1.0
YOR299W	6.0
YOR300W	0.0
YOR301W	18.0
YOR302W	0.0
YOR303W	33.0
YOR304C-A	22.0
YOR304W	6.0
YOR305W	2.0
YOR306C	1.0
YOR307C	0.0
YOR308C	7.0
YOR309C	103.089
YOR310C	77.911
YOR311C	12.0
YOR312C	244.0
YOR313C	1.0
YOR314W	2.0
YOR314W-A	0.0
YOR315W	6.0
YOR316C	6.0
YOR316C-A	0.0
YOR317W	12.0
YOR318C	2.0
YOR319W	1.0
YOR320C	5.0
YOR321W	20.0
YOR322C	5.0
YOR323C	22.0
YOR324C	0.0
YOR325W	0.0
YOR326W	5.0
YOR327C	50.0
YOR328W	6.0
YOR329C	0.0
YOR329W-A	0.0
YOR330C	0.0
YOR331C	296.479
YOR332W	27.521
YOR333C	4.0
YOR334W	0.0
YOR335C	15.0
YOR335W-A	0.0
YOR336W	10.0
YOR337W	11.0
YOR338W	0.0
YOR339C	0.0
YOR340C	2.0
YOR341W	2.0
YOR342C	13.0
YOR343C	0.0
YOR344C	6.0
YOR345C	0.0
YOR346W	8.0
YOR347C	1.0
YOR348C	1.0
YOR349W	3.0
YOR350C	2.0
YOR351C	0.0
YOR352W	2.0
YOR353C	0.0
YOR354C	15.0
YOR355W	6.0
YOR356W	14.0
YOR357C	0.0
YOR358W	6.0
YOR359W	7.0
YOR360C	3.0
YOR361C	61.0
YOR362C	35.0
YOR363C	4.0
YOR364W	0.0
YOR365C	3.0
YOR366W	0.0
YOR367W	2.0
YOR368W	7.0
YOR369C	503.0
YOR370C	17.0
YOR371C	9.0
YOR372C	0.0
YOR373W	14.0
YOR374W	12.0
YOR375C	19.0
YOR376W	0.0
YOR376W-A	0.0
YOR377W	0.0
YOR378W	0.0
YOR379C	0.0
YOR380W	1.0
YOR381W	2.0
YOR381W-A	0.0
YOR382W	1.0
YOR383C	1.0
YOR384W	1.0
YOR385W	2.0
YOR386W	0.0
YOR387C	1.0
YOR388C	0.0
YOR389W	0.0
YOR390W	5.702
YOR391C	0.0
YOR392W	0.0
YOR393W	0.0
YOR394C-A	0.0
YOR394W	0.0
YPL001W	1.0
YPL002C	4.0
YPL003W	4.0
YPL004C	43.0
YPL005W	1.0
YPL006W	3.0
YPL007C	0.0
YPL008W	1.0
YPL009C	1.0
YPL010W	20.0
YPL011C	7.0
YPL012W	2.0
YPL013C	41.0
YPL014W	9.0
YPL015C	26.0
YPL016W	2.0
YPL017C	1.0
YPL018W	0.0
YPL019C	14.0
YPL020C	6.0
YPL021W	0.0
YPL022W	0.0
YPL023C	4.0
YPL024W	5.0
YPL025C	0.0
YPL026C	5.0
YPL027W	0.0
YPL028W	179.0
YPL029W	1.0
YPL030W	0.0
YPL031C	7.0
YPL032C	2.0
YPL033C	0.0
YPL034W	0.0
YPL035C	0.0
YPL036W	1.0
YPL037C	431.0
YPL038W	10.0
YPL038W-A	13.0
YPL039W	11.0
YPL040C	0.0
YPL041C	2.0
YPL042C	5.0
YPL043W	4.0
YPL044C	0.0
YPL045W	4.0
YPL046C	3.0
YPL047W	1.0
YPL048W	19.0
YPL049C	8.0
YPL050C	18.0
YPL051W	2.0
YPL052W	1.0
YPL053C	24.0
YPL054W	1.0
YPL055C	13.0
YPL056C	2.0
YPL057C	6.0
YPL058C	3.0
YPL059W	62.0
YPL060W	0.0
YPL061W	53.0
YPL062W	0.0
YPL063W	8.0
YPL064C	0.0
YPL065W	4.0
YPL066W	3.0
YPL067C	6.0
YPL068C	0.0
YPL069C	5.0
YPL070W	1.0
YPL071C	0.0
YPL072W	6.0
YPL073C	0.0
YPL074W	2.0
YPL075W	17.0
YPL076W	4.0
YPL077C	7.0
YPL078C	15.0
YPL079W	168.0
YPL080C	0.0
YPL081W	126.0
YPL082C	8.0
YPL083C	4.0
YPL084W	2.0
YPL085W	0.0
YPL086C	6.0
YPL087W	4.0
YPL088W	0.0
YPL089C	5.0
YPL090C	1137.762
YPL091W	48.0
YPL092W	13.0
YPL093W	32.0
YPL094C	219.0
YPL095C	16.0
YPL096C-A	1.0
YPL096W	5.0
YPL097W	10.0
YPL098C	21.0
YPL099C	8.0
YPL100W	1.0
YPL101W	10.0
YPL102C	18.0
YPL103C	10.0
YPL104W	5.0
YPL105C	15.0
YPL106C	17.0
YPL107W	10.0
YPL108W	11.0
YPL109C	2.0
YPL110C	6.0
YPL111W	2.0
YPL112C	4.0
YPL113C	4.0
YPL114W	0.0
YPL115C	8.0
YPL116W	1.0
YPL117C	15.0
YPL118W	2.0
YPL119C	2.0
YPL119C-A	0.0
YPL120W	2.0
YPL121C	0.0
YPL122C	7.0
YPL123C	2.0
YPL124W	4.0
YPL125W	4.0
YPL126W	0.0
YPL127C	8.0
YPL128C	1.0
YPL129W	17.0
YPL130W	0.0
YPL131W	390.0
YPL132W	4.0
YPL133C	4.0
YPL134C	4.0
YPL135C-A	1.752
YPL135W	18.248
YPL136W	0.0
YPL137C	3.0
YPL138C	1.0
YPL139C	2.0
YPL140C	1.0
YPL141C	2.0
YPL142C	51.5
YPL143W	615.355
YPL144W	17.0
YPL145C	4.0
YPL146C	2.0
YPL147W	1.0
YPL148C	3.0
YPL149W	1.0
YPL150W	0.0
YPL151C	2.0
YPL152W	5.0
YPL152W-A	0.0
YPL153C	3.0
YPL154C	10.0
YPL155C	10.0
YPL156C	15.0
YPL157W	11.0
YPL158C	19.0
YPL159C	0.0
YPL160W	34.0
YPL161C	2.0
YPL162C	0.0
YPL163C	18.0
YPL164C	0.0
YPL165C	0.0
YPL166W	1.0
YPL167C	1.0
YPL168W	0.0
YPL169C	7.0
YPL170W	4.0
YPL171C	6.0
YPL172C	2.0
YPL173W	9.0
YPL174C	4.0
YPL175W	7.0
YPL176C	7.0
YPL177C	3.0
YPL178W	2.0
YPL179W	5.0
YPL180W	9.0
YPL181W	0.0
YPL182C	1.0
YPL183C	7.0
YPL183W-A	7.0
YPL184C	1.0
YPL185W	1.0
YPL186C	2.0
YPL187W	0.0
YPL188W	1.0
YPL189C-A	6.0
YPL189W	1.0
YPL190C	12.0
YPL191C	2.0
YPL192C	1.0
YPL193W	1.0
YPL194W	0.0
YPL195W	4.0
YPL196W	1.0
YPL197C	38.462
YPL198W	545.277
YPL199C	4.0
YPL200W	0.0
YPL201C	1.0
YPL202C	4.0
YPL203W	0.0
YPL204W	6.0
YPL205C	6.0
YPL206C	12.0
YPL207W	1.0
YPL208W	12.0
YPL209C	1.0
YPL210C	19.0
YPL211W	48.0
YPL212C	64.0
YPL213W	4.0
YPL214C	0.0
YPL215W	17.0
YPL216W	14.0
YPL217C	7.0
YPL218W	379.0
YPL219W	3.0
YPL220W	192.113
YPL221W	4.0
YPL222C-A	0.0
YPL222W	2.0
YPL223C	1.0
YPL224C	5.0
YPL225W	30.0
YPL226W	22.0
YPL227C	3.0
YPL228W	7.0
YPL229W	3.0
YPL230W	2.0
YPL231W	54.0
YPL232W	6.0
YPL233W	2.0
YPL234C	241.0
YPL235W	14.0
YPL236C	4.0
YPL237W	6.808
YPL238C	24.192
YPL239W	3.0
YPL240C	3.0
YPL241C	13.0
YPL242C	2.0
YPL243W	62.0
YPL244C	7.0
YPL245W	0.0
YPL246C	16.0
YPL247C	4.0
YPL248C	10.0
YPL249C	0.0
YPL249C-A	745.0
YPL250C	3.0
YPL250W-A	0.0
YPL251W	13.906
YPL252C	2.094
YPL253C	1.0
YPL254W	10.0
YPL255W	5.0
YPL256C	5.0
YPL257W	0.0
YPL258C	2.0
YPL259C	7.0
YPL260W	1.0
YPL261C	20.0
YPL262W	27.0
YPL263C	1.0
YPL264C	2.0
YPL265W	1.0
YPL266W	5.0
YPL267W	4.0
YPL268W	5.0
YPL269W	4.0
YPL270W	5.0
YPL271W	45.011
YPL272C	0.0
YPL273W	20.0
YPL274W	21.0
YPL275W	0.0
YPL276W	0.0
YPL277C	1.0
YPL278C	0.0
YPL279C	2.298
YPL280W	0.0
YPR001W	5.0
YPR002C-A	7.0
YPR002W	3.0
YPR003C	0.0
YPR004C	15.0
YPR005C	2.0
YPR006C	16.0
YPR007C	0.0
YPR008W	1.0
YPR009W	1.0
YPR010C	35.0
YPR010C-A	0.0
YPR011C	9.0
YPR012W	4.0
YPR013C	5.0
YPR014C	0.0
YPR015C	2.0
YPR016C	5.0
YPR016W-A	17.0
YPR017C	10.0
YPR018W	39.0
YPR019W	5.0
YPR020W	16.0
YPR021C	2.0
YPR022C	4.0
YPR023C	18.0
YPR024W	21.0
YPR025C	0.0
YPR026W	2.0
YPR027C	1.0
YPR028W	89.0
YPR029C	6.0
YPR030W	7.0
YPR031W	1.0
YPR032W	1.0
YPR033C	58.0
YPR034W	2.0
YPR035W	39.0
YPR036W	38.0
YPR036W-A	41.0
YPR037C	9.096
YPR038W	101.904
YPR039W	0.0
YPR040W	3.0
YPR041W	61.0
YPR042C	0.0
YPR043W	104.501
YPR044C	894.634
YPR045C	5.0
YPR046W	2.0
YPR047W	0.0
YPR048W	4.0
YPR049C	1.0
YPR050C	19.556
YPR051W	11.444
YPR052C	35.574
YPR053C	282.426
YPR054W	3.0
YPR055W	5.0
YPR056W	13.0
YPR057W	8.0
YPR058W	101.0
YPR059C	0.0
YPR060C	9.0
YPR061C	2.0
YPR062W	283.0
YPR063C	63.0
YPR064W	1.0
YPR065W	2.0
YPR066W	2.0
YPR067W	1.0
YPR068C	5.0
YPR069C	18.0
YPR070W	1.0
YPR071W	1.0
YPR072W	6.0
YPR073C	2.0
YPR074C	60.0
YPR074W-A	0.0
YPR075C	0.0
YPR076W	0.0
YPR077C	0.0
YPR078C	1.0
YPR079W	6.0
YPR080W	417.743
YPR081C	0.0
YPR082C	39.0
YPR083W	4.0
YPR084W	0.0
YPR085C	7.0
YPR086W	3.0
YPR087W	1.0
YPR088C	15.0
YPR089W	1.0
YPR091C	14.0
YPR092W	4.0
YPR093C	5.0
YPR094W	2.0
YPR095C	8.0
YPR096C	0.0
YPR097W	18.0
YPR098C	63.0
YPR099C	9.0
YPR100W	0.0
YPR101W	39.0
YPR102C	198.386
YPR103W	40.0
YPR104C	4.0
YPR105C	10.0
YPR106W	36.0
YPR107C	2.0
YPR108W	24.0
YPR108W-A	0.0
YPR109W	8.0
YPR110C	35.0
YPR111W	3.0
YPR112C	89.0
YPR113W	13.0
YPR114W	19.0
YPR115W	0.0
YPR116W	1.0
YPR117W	0.0
YPR118W	21.0
YPR119W	2.0
YPR120C	3.0
YPR121W	5.0
YPR122W	6.0
YPR123C	0.0
YPR124W	12.0
YPR125W	26.0
YPR126C	1.0
YPR127W	10.0
YPR128C	5.0
YPR129W	2.0
YPR130C	1.0
YPR131C	10.0
YPR132W	802.671
YPR133C	3.0
YPR133W-A	11.0
YPR134W	6.0
YPR135W	11.0
YPR136C	0.85
YPR137W	1.15
YPR138C	4.0
YPR139C	12.0
YPR140W	2.0
YPR141C	1.0
YPR142C	132.87
YPR143W	7.13
YPR144C	13.0
YPR145C-A	3.0
YPR145W	73.0
YPR146C	4.0
YPR147C	2.0
YPR148C	8.0
YPR149W	35.0
YPR150W	0.0
YPR151C	0.0
YPR152C	4.0
YPR153W	0.0
YPR154W	13.0
YPR155C	5.0
YPR156C	4.975
YPR157W	1.0
YPR158W	0.0
YPR159C-A	0.0
YPR159W	2.0
YPR160C-A	0.0
YPR160W	0.0
YPR160W-A	0.0
YPR161C	5.0
YPR162C	9.0
YPR163C	54.0
YPR164W	2.0
YPR165W	24.0
YPR166C	16.0
YPR167C	11.0
YPR168W	5.0
YPR169W	11.0
YPR169W-A	6.334
YPR170C	396.0
YPR170W-A	0.0
YPR170W-B	77.666
YPR171W	3.0
YPR172W	8.0
YPR173C	22.0
YPR174C	1.0
YPR175W	1.0
YPR176C	7.0
YPR177C	0.0
YPR178W	1.0
YPR179C	3.0
YPR180W	9.0
YPR181C	8.0
YPR182W	10.0
YPR183W	28.0
YPR184W	1.0
YPR185W	0.0
YPR186C	6.0
YPR187W	221.0
YPR188C	12.0
YPR189W	6.0
YPR190C	1.0
YPR191W	62.0
YPR192W	6.0
YPR193C	0.0
YPR194C	0.0
YPR195C	9.0
YPR196W	3.0
YPR197C	25.992
YPR198W	1.008
YPR199C	18.0
YPR200C	0.0
YPR201W	1.0
YPR202W	2.0
YPR203W	0.0
YPR204W	12.184
